User: Eduardo	Fiber: 17/07/26-09h23-Eduardo	Date: sexta-feira, 17 de julho de 2026, 12:18


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
175.854695,0.698540,0.514062,120.797374,0.173899,0.533167,324.000000,322.000000,333.000000
175.868787,0.698540,0.508966,120.848374,-0.132047,0.635144,307.000000,304.000000,318.000000
175.882253,0.698540,0.514062,120.848374,-0.208534,0.941075,290.000000,284.000000,300.000000
175.895846,0.724040,0.503870,120.797374,-0.208534,0.839098,431.000000,311.000000,332.000000
175.909323,0.673041,0.519158,120.848374,-0.208534,0.941075,389.000000,380.000000,398.000000
175.922791,0.698540,0.503870,120.593374,0.097413,0.431190,263.000000,257.000000,270.000000
175.936239,0.673041,0.514062,120.644374,-0.055561,0.737121,251.000000,244.000000,257.000000
175.949603,0.775039,0.503870,120.542374,0.097413,0.533167,236.000000,237.000000,245.000000
175.963169,0.749539,0.498774,120.491374,0.020926,0.635144,225.000000,222.000000,230.000000
175.976495,0.775039,0.493678,120.440373,0.020926,0.635144,222.000000,218.000000,226.000000
175.989886,0.724040,0.503870,120.542374,0.173899,0.329213,224.000000,219.000000,227.000000
176.003323,0.673041,0.514062,120.440373,0.173899,0.737121,231.000000,225.000000,234.000000
176.016770,0.673041,0.514062,120.542374,0.097413,0.533167,247.000000,240.000000,249.000000
176.030255,0.800539,0.503870,120.389373,-0.132047,0.533167,264.000000,256.000000,266.000000
176.043579,0.749539,0.514062,120.440373,-0.055561,0.737121,275.000000,268.000000,277.000000
176.057056,0.749539,0.503870,120.338373,0.097413,0.227236,288.000000,280.000000,290.000000
176.070465,0.698540,0.514062,120.542374,-0.132047,0.431190,302.000000,295.000000,305.000000
176.083992,0.724040,0.514062,120.593374,0.173899,0.431190,320.000000,312.000000,321.000000
176.097508,0.749539,0.514062,120.695374,0.097413,0.329213,335.000000,329.000000,338.000000
